,date,评分,comments
157,2023-11-16,5,安徽马鞍山客户来啦
158,2023-11-16,5,水质很好！亲子可去
159,2023-10-23,5,朋友一起，说走就走
160,2023-08-30,5,每年必备，夏日狂欢
161,2023-08-26,5,不错不错，值得推荐
162,2023-08-13,5,刺激，但是水比较脏
163,2023-08-04,5,很好玩，孩子很喜欢
164,2023-07-19,5,来过两次了，很好玩
165,2022-07-28,5,服务安排的井井有条，换票取救生衣都有专门的人负责，漂流上游人多但不拥挤叫号排队挺好的。陡坡激流多，人工也多，洗澡的地方也大，总体感觉很好。
166,2021-07-19,5,霍山大峡谷漂流惊险刺激，算的上是华东玩过的最惊险的漂流，全程8公里，无数急流险滩，值得体验一把……
167,2023-11-16,5,下次还来！水质好
168,2023-09-19,5,很好玩 每年都想去
169,2023-08-27,5,很刺激，非常好玩
170,2023-08-25,5,刺激，全程尖叫。
171,2023-08-20,5,惊险刺激下次还来
172,2023-08-17,5,非常不错挺刺激的
173,2023-08-12,5,皮划艇横过来危险
174,2023-11-16,5,满意满意，刺激
175,2023-11-16,5,好玩，暑假必去
176,2023-08-28,5,好玩，下次继续
177,2023-08-24,5,好玩，值得一去
178,2023-08-24,5,好玩，值得一去
179,2023-08-13,5,很不错，没排队
180,2023-07-08,5,值得一来，很赞
181,2023-05-30,5,挺好的。挺刺激
182,2023-10-07,5,感觉非常不错
183,2023-09-18,5,非常棒的体验
184,2023-08-28,5,挺好的还不错
185,2023-08-15,5,玩的很刺激啊
186,2023-08-12,5,还想再去一次
187,2023-08-06,5,很不错的体验
188,2023-07-21,5,好，非常值得
189,2023-10-08,5,好好好好好
190,2023-09-12,5,不错很好玩
191,2023-08-18,5,确实好不错
192,2023-08-12,5,可以穿拖鞋
193,2023-08-12,5,要抓紧黑绳
194,2023-08-12,5,真的要带瓢
195,2023-08-10,5,很棒很刺激
196,2023-08-07,5,玩的很开心
197,2023-08-07,5,玩的很开心
198,2023-08-07,3,景区管理及其混乱，无应急预案。当地**对景区监管不力，以致客流量超出景区接待量的时候差点发生群体事件。再有景区外公路****管理疏导不利导致7公里的路程整整走了近两小时。
199,2023-07-31,5,值得去一次
200,2023-06-24,5,玩的很开心
201,2023-08-22,5,很好 很棒
202,2023-08-13,4,大峡谷漂流不错，六万情峡没必要去比较山寨，买了联票不值得，可能是旅行产品绑定促销的原因。
203,2022-07-18,5,和三年前相比，管理更规范，流程更方便科学。但是作为游客还是建议尽量错峰，这次周五漂的，人少了很多，全程各个环节几乎都没有怎么等待
204,2023-08-10,4,最好是跟朋友一起主团，，，，，，，，，值得一去
205,2022-09-02,5,第三次去了，适合公司组团打水仗，每年公司团建必去，没有之一。 棒棒哒 公司同事都爱打水仗，下水的那一刻，有冤报冤，有仇报仇，哈哈哈
206,2022-09-02,5,第三次去了，适合公司组团打水仗，每年公司团建必去，没有之一。 棒棒哒 公司同事都爱打水仗，下水的那一刻，有冤报冤，有仇报仇，哈哈哈
207,2022-09-02,5,第三次去了，适合公司组团打水仗，每年公司团建必去，没有之一。 棒棒哒 公司同事都爱打水仗，下水的那一刻，有冤报冤，有仇报仇，哈哈哈
208,2022-09-02,5,第三次去了，适合公司组团打水仗，每年公司团建必去，没有之一。 棒棒哒 公司同事都爱打水仗，下水的那一刻，有冤报冤，有仇报仇，哈哈哈
209,2022-09-02,5,第三次去了，适合公司组团打水仗，每年公司团建必去，没有之一。 棒棒哒 公司同事都爱打水仗，下水的那一刻，有冤报冤，有仇报仇，哈哈哈
210,2023-06-09,4,漂的时间挺长的，也挺刺激的，就是总有小卖部把我们拉过去买东西，特别是最后很累了
211,2023-08-11,4,漂流还不错，有不少惊险刺激的地方，孩子们喜欢水战，不管认识不认识见到就喷水。
212,2022-08-07,4,还是很有意思的，最失策的是没有穿长裤，只涂防晒乳根本没用
213,2022-08-01,5,刺激，打水仗太爽了，就是需要人多玩才热闹，大家去之前最好最好组个队一起去
214,2022-07-26,5,【景色】漂流美景 【趣味】惊险刺激
215,2022-07-17,5,水枪和水瓢都玩破了 下次玩买个厚的
216,2022-09-02,5,很好玩，很刺激，一定还会再去的
217,2023-09-08,3,抓住夏天的尾巴，来一次惊险刺激的激流勇进。霍山大峡谷漂流是你的选择。
218,2022-08-15,5,漂流很好玩 很刺激 将近两个小时 大热天也不热 人虽多 但景区安排有序 效率很高
219,2022-06-27,5,【景色】不错 【趣味】惊险刺激
220,2023-08-22,4,漂流挺好玩，尤其是孩子喜欢，水仗装备要带齐，不然被打的眼都睁不开。
221,2023-08-14,4,项目可玩性很高，刺激！时长也满意。适合团队或多个朋友一起参加
222,2022-08-01,5,二字刺激，玩的很开心
223,2022-07-05,5,非常好玩，唯独就是水有点浑，还会再去玩的
224,2023-08-08,3,要错过周末。反复排队等候时间过长，介意游客取票的同时就可以直接根据票数发给游客救生衣。刚取完票又要去旁边再排队，无语死，在那干晒太阳….
225,2023-08-19,4,漂流送情峡票我都不清楚，还有竟然设置真这么复杂的票种
226,2022-08-20,5,玩的开心就好
227,2022-06-21,5,好玩又刺激
228,2023-08-18,4,刺激，挺好玩的，虽然水枪都完坏了，有机会还是去的
229,2022-07-06,5,老板娘人非常好热情，而且离景区近！菜烧的也是棒棒香，没去的可以去试试
230,2023-06-06,3,霍山大峡谷漂流，惊险刺激，季节到了，勇者行动。
231,2022-06-28,5,在两山中间 没有太阳照射 水流大 确实很好玩 去玩记得买打水仗的牢固的水瓢
232,2023-10-11,4,还不错惊险刺激，水质不太干净。全程时间刚刚好
233,2023-06-13,4,游玩的人挺多的，唯一的缺点水有点太脏了
234,2020-05-25,5,这个漂流还不错，景色很好，水质很干净，现在在疫情期间，不知道今年能不能够摘掉口罩，再去欢呼和漂流。 时间啊快一点，原来我们都希望时间光慢，但是这个时光太难熬了。
235,2023-08-08,4,还行吧，周末不要去人超多，排队热死。
236,2023-08-13,4,大峡谷漂流不错，六万情谊峡比较山寨
237,2023-08-12,4,"虽然天气很热,各方面保障措施还可以"
238,2023-02-02,5,很棒！风大运行的慢点！景色杠杠的
239,2023-08-19,4,好玩极了，就是人太多了。
240,2022-08-16,5,必须要去一次的漂流，真的很好玩，小孩大人都很开心😁忘却一切烦恼
241,2023-08-19,4,刺激，好玩，下次再约。
242,2023-10-11,4,还不错，孩子玩的开心
243,2022-08-09,4,首先，好玩是绝对的，但是皮艇中间坐的地方中途是掉的，非常影响玩耍的趣味性，还有工作人员把别人遗失在水里的水瓢拿走不归还是什么意思？卖钱？
244,2022-08-03,5,很刺激，全程两个多小时。值得一漂。
245,2023-06-22,4,建议只玩漂流
246,2023-05-14,5,去年夏天跟好朋友一起去的，很刺激很好玩，今年准备再去
247,2022-07-08,5,。。。。。。
248,2022-07-15,5,不错不错，朋友一起***又开心
249,2022-07-12,4,换衣服和储物的地方还分开，这是个诟病，太不方便了
250,2022-07-16,5,水流量大，漂流很好的地方。
251,2022-09-09,4,项目挺刺激的，边上安全员不少，可以放心游玩
252,2022-07-11,3,昨天去的，因为人太多，景区没有限流，船翻掉了，差点离世了，人都被冲走多远了，救援人员都没有来，还是游客跳下去救的，当时真的就要窒息了，冲了好长一段，我就在水底，当时眼前一片黑，害怕的要命，手也破皮了，腿也肿了，幸好脸和头没有磕到，感谢昨天救我的那个小哥哥，不然真的可能就离开这个美丽新世界了，希望景区重视一下，人多的时候真的要限流，那个急流太急了，一堵住，就会翻船，太令人害怕了，我和朋友昨天翻了两次！
253,2020-08-13,5,印象中漂流就是坐着小皮艇悠哉哉从头晃到尾，然而霍山大峡谷漂流完全颠覆了我的认知。不仅流程超长，达到了8公里+，而且落差很大，激流特别多。上艇时工作人员告知体重轻的坐前面，于是老老实实坐到了第一个，没想到每一次下坡水流都拍到了我身上，没错，是拍！好几次直接把我拍到了后面乘客的脚上，第一个坡下来，衣服就全湿了。漂到一半就哭爹喊娘想上岸。硬着头皮漂完全程，手指脚趾都皱了，从上到下，从外到里，每一处都在滴水。此时终于明白为什么景区设有淋浴室有趣好玩，体验很好，。好在仔细研读了景区须知，带了换洗衣服。总的来说是此漂流非常刺激，如果有机会还会再来。
254,2019-08-03,5,自家游游玩皖南地区，夏天少不掉要玩水玩漂流。在天柱山游玩的时候准备去九曲河漂流的，结果特意了解了下140／人性价比不太低，起点到终点10-20分钟就结束了，所以决定换霍山大峡谷漂流立马订票180+5元保险。霍山大峡谷漂流不建议周末的时候去人太多，我们是周四去的散客不用排队直接到上码头取下票，整个漂流挺刺激的每过一个下冲后就有戏水的地方，时间2个小时左右，同行的人都觉得挺不错的
255,2022-08-03,5,适合夏天，很好👍
256,2022-08-03,5,很刺激，全程两个多小时。值得一漂。
257,2022-08-03,5,很刺激，全程两个多小时。值得一漂。
258,2022-07-06,5,一般 较为平庸 时间比较短就一小时多点
259,2022-10-08,5,非常非常好！
260,2022-10-07,5,非常刺激！以后每年都要来玩一玩！
261,2022-08-13,5,周末人多，带上必备工具，开心水战
262,2022-08-05,5,玩的很开心，可以部分东西不让带了
263,2022-07-24,5,挺费力气的
264,2022-07-08,5,。。。。。
265,2022-07-01,5,11111
266,2022-08-14,5,非常棒👍🏻。真正在漂流
267,2022-08-08,5,夏天去玩超级棒，一点也不热
268,2017-08-02,5,网上订票170一个人加10元坐车费，大人小孩一个价，漂了两个多小时，值了，如果不急漂三个小时也可以，就是漂流旁边的饭店菜不行，鱼还有生的，刚吃过就肚子疼，去玩的朋友建议不要在景区吃饭
269,2023-01-01,5,。。。。。。。。。。
270,2022-08-05,5,玩的很开心，值得一去
271,2022-06-27,5,值得来一次，非常好玩
272,2019-08-29,5,一次愉快的很嗨的体验。周日我们到达景区超大的停车场，拿到票排队上景交车摆渡到漂流囗（车票十元），漂流囗人山人海，在等待进入河道的时间里，素不相识的人一起开打水仗，手中的水枪加上水瓢场面嗨到极点。进入河道一路漂向前，真真体验一回啥叫漂流，像海浪一样打湿全身，全程二个多小时。上岸超大的洗浴间有热水供应沐浴，换上干净的衣服开开心心回家。
273,2023-04-19,5,不错，我今年还要去
274,2023-02-21,5,水太脏了，挺好玩的
275,2022-08-21,5,挺刺激的 玩的挺开心
276,2023-02-03,5,好好👍好👌好
277,2023-01-28,5,好玩就是有点惊险
278,2022-09-02,5,第三次去了棒棒哒
279,2022-08-14,5,枯水期，水不够了
280,2022-08-08,5,还是有点刺激的，
281,2022-08-08,5,太刺激啦 明年还来
282,2022-07-31,5,很刺激，值回票价
283,2022-07-31,5,很刺激，值回票价
284,2022-07-23,5,刺激！非常刺激！
285,2017-07-29,5,晕死，输了一大段怎么返回一下就没了！抑郁了！浪费我表情，言简意赅吧，第二次游玩，因为暴晒，水潜了好多，孩子没玩成全程觉得不过瘾，遗憾了！
286,2023-05-08,5,不错！值得一游
287,2022-08-22,5,很棒的一次漂流
288,2022-08-19,5,不错，值得一去
289,2022-08-19,5,不错，值得一去
290,2022-08-12,5,全程比较有激情
291,2022-08-02,5,很刺激，很好玩
292,2022-07-11,4,买的套票，只能玩漂流，那个什么演出根本就没有，都是**的而且去那个演出的地方服务人员态度也很差
293,2023-05-08,5,可以可以可以
294,2023-01-01,5,。。。。。。
295,2022-12-12,5,超赞的很不错
296,2022-12-12,5,不错很有意思
297,2022-08-02,5,太刺激了呀！
298,2022-07-18,5,性价比很高～
299,2022-07-08,5,。。。。。。
300,2023-01-25,5,还会再来哦
301,2022-08-13,5,适合孩子玩
302,2022-08-13,5,刺激，混战
303,2022-07-24,5,挺费力气的
304,2022-07-24,5,挺费力气的
305,2022-07-24,5,挺费力气的
306,2022-07-24,5,很刺激好玩
307,2022-07-15,5,不错，很好
308,2022-07-15,5,很好，不错
309,2022-07-14,5,带好武器。
310,2022-07-08,5,。。。。。
311,2022-07-08,5,。。。。。
312,2022-07-08,5,。。。。。
313,2022-07-08,5,。。。。。
314,2022-07-01,5,11111
315,2023-09-27,3,人太多了没有好几年前第一次去的时候好玩了
316,2023-08-14,3,大峡谷漂流景区大巴车司机态度很差劲，差评
317,2016-08-11,5,好玩 好玩 好玩 重要的事情说三遍 距离比去年长了一段 漂流距离增长 时间变长 那好心情也变久了 哈哈 美中不足的就是 漂流船统一变成6人座了，不像以前有2人座，4人座，希望能改过来吧！这样熟悉的人坐在一起也高兴！
318,2023-08-14,3,大溪谷漂流大巴车服务很差
319,2020-04-19,5,去年夏天去的，漂流时间2个小时，漂流景色很美，玩的很嗨，整个漂流过程很刺激，值得一去
320,2017-08-19,5,不错的漂流，时间长，刺激，比较其他地方的漂流都好玩，赞一个
321,2022-11-11,4,很不错 挺喜欢的
322,2023-10-03,3,现场管理不行
323,2023-02-07,3,漂流季还有四个月，大别山里的水好风景好，请你准备好。
324,2022-11-05,3,惊险刺激的水上游戏，风景也不错。
325,2023-05-10,3,霍山漂流，惊险刺激，充满挑战，
326,2022-07-26,4,景色不错的
327,2022-07-29,4,不是很刺激，全程都只是打水仗
328,2022-07-10,4,没有自助取票机 取票效率太差了
329,2023-02-16,4,开心就好开心就好开心就好
330,2022-07-10,4,人太多，水不太干净
331,2022-07-14,4,还可以 玩的挺开心
332,2022-08-06,4,设备有些老化
333,2019-04-07,5,霍山大峡谷漂流全长8公里，是华东落差最大的漂流。每到夏天游人络绎不绝，附近还有飞云玻璃桥、滑道、白云峡瀑布群等景点，金小松。
334,2023-08-22,1,特别差，到一半的时候 从一个激流口 刚进激流口 后面就来一个船，撞在一起翻船了，此时没有工作人员，然后从激流口滚下来的，一船6个人全受伤了，其中4大人，2小孩，大人摔下来之后，一直呼喊救人，船翻了救人啊，工作人员都在途中的便利店推销东西，卖东西，根本没有看到，也没有听到，后面大家一起喊，才听到，不急不慢的去救人，摔伤很严重，到医院检查，之后送1大人2小孩走了，我们3大人是同行的，漂流时和他们拼船的，然后医院没人管我们，给我们发微信说，让我们先回本地，后续会微信谈赔偿，至今三四天了，还没有解决问题！非常差！！！不处理完，会一直投诉！
335,2022-07-25,3,整天不错，就是景区管理混乱。建议管理一定要跟上要不然太乱了。
336,2019-07-07,5,带公司的员工一起去的，最好带着水瓢，不过那边买东西也很便宜，最好做好被喷的准备，大家就是打水仗，不过还是很好玩的，值得一去，不过半程实在没有意思的，100块钱一个人，不分大人孩子，实在划不来，关键是时间太短了，全程8公里，半程只有2公里，那边吃饭稍微贵点，其他东西还算便宜
337,2019-06-21,5,去过一次，要坐大巴上山。全程漂了两个多小时，很好玩的。划重点：穿凉鞋！！什么都不要带，手机很容易阵亡！记得一定买个水瓢，打水仗用的。因为全身会湿的透透的，所以里里外外的衣服，洗澡用品准备一套，那边有免费洗澡的地方。
338,2017-07-31,5,相当不错啊，接近两个小时，没有儿童票有半程票但是没意思相当短，可以买全程不危险，我家六岁多闺女说不刺激，其实还可以吧刺激度中等，老少皆宜，风光不错，价格也不便宜网上170还要10块钱车费上山，价格真不便宜快接近黄山门票了
339,2022-07-09,3,只玩了漂流，剩下的玩过漂流就结束了，演出并没有时间去看，不是很好
340,2021-06-13,5,要选择好天气，下雨天不要去，不然容易感冒，总体超赞，有趣好玩，
341,2021-07-20,5,很好玩，水还是比较急的，还是很刺激的。
342,2018-08-11,5,漂流时间还是漫长的，当时11个人，分两个皮划艇，中途坏掉了一个，很刺激。人特别多，唯一一点就是水质有点浑浊。完成后有免费洗澡的地方，人特别多
343,2018-07-23,4,第二次去玩，很不错的环境。 也很有意思。门口卖的防水袋质量不是很好，玩的时候挂钩掉了，手机掉在了一个休息区水域，当时立刻下去摸，摸不到，准备水浅一点再去找。过一会儿手机显示关机，原来工作人员知道我们丢了手机下去捞到了就关机了。最后要了3000块才把手机还给我们。这样一来就感觉特别不贴心，很不舒服的感受。
344,2016-07-30,4,刺激 漂流时间比较长 全程2小时左右 门口停车也比较方便 就是价格比较贵 有一定危险性 小孩要注意 还有水比较脏 有洗澡地方
345,2020-08-30,5,第三次来了，今年的水非常大，落差点也挺大的，有趣好玩，体验很好，只是立过秋了，水还是比较凉的，去了六个人，还没回家就有四个人不舒服了，胃受凉了，不舒服，不过这个还是比较刺激的，明年立秋之前来吧！值得推荐，景色不错，
346,2022-08-07,1,本以为会是一次愉快的漂流，由于景区工作人员素质低下，此次行程极度气愤！ 事件一：漂流船从水潭刚下去，浪把水枪从船上冲了下去，下面总共两个工作人员，工作人员1立即拿走了我的水枪，于是向他要回水枪。他看我在要水枪，立即把水枪藏着水里，我很明确告诉他看到在他的手里，他要强行推走我的船，我很气愤想从他手里夺。然后他说了句给你，就把水枪从我头顶扔过，扔给了工作人员2，工作人员2立即拿起水枪扔到岸上，把我的船推了下去。船顺着水流走，已经没有办法和他们争辩！这是在抢劫！是犯罪！！ 事件二：脱救生衣时把防水袋一起带了下去（防水袋里有手机和车钥匙），拿车钥匙时发现防水袋不见了（前后间隔一分钟左右，人也在放救生衣的位置没走），然后立即在救生衣里找，翻了大概六七个救生衣，突然发现我的防水袋在整理救生衣的一个老奶奶口袋里，我立即向她说明这是我的防水袋，里面有手机和车钥匙。她不给我，同行的几个人和她争辩了几分钟后，她说知道里面有车钥匙，让我去给他们买东西，买来后再给我？！既不给我也不给景区工作处，非要我去买东西！很明显就是不想给我！最后我说报警，才不情不愿的拿出来。 这个景区工作人员民风彪悍，今天算是见识到了！！！！
347,2019-08-25,5,不错导游是个贴心的导游路程什么的安排的很周到，漂流只让我们等了20分，中午吃的饭菜也不错，回来的时候导游还说了句遇见我们是最早回来的跟团游了
348,2018-06-18,4,漂流很刺激 就是景点安排太混乱 可能是假期原因 排了三个小时 山上还堵车 建议大家平时去玩
349,2017-08-08,4,霍山大峡谷漂流真的很惊险刺激，整条漂流道缓急相结合，工作人员都很辛苦站在水中为我们提供更好的漂流方向。大人、小孩都玩的很嗨。用携程网购票换票也很优惠方便。唯一美中不足的是，可能因为是假日期间，旅游的人太多洗澡间太脏，换衣区太小。衣服换好了又是一身汗。希望这个地方的工作人员能够像在漂流道服务的工作人员一样认真。最后真的很感谢那些站在水里为我们提供服务的工作人员幸苦大家啦！完美的漂流
350,2016-08-18,4,漂流还是不错的，时间长，沿途都有工作人员服务。缺点就是网上定的票为什么还要在景点另外买10元的交通车车票，很多游客漂流前把随身携带的物品都放在车上的，还要去拿钱，建议取消网购票的交通车费
351,2021-06-30,4,漂流刺激好玩，适合和朋友一起去玩，人多热闹。
352,2019-04-18,5,惊险刺激，值得一去。不过河流湍急，还是要安全第一。否则一切免谈。票价有点小贵，但是夏天玩一趟还是值得的。
353,2018-06-18,4,非常 惊险刺激，人多的时候会限流，大家集在一起打水仗非常的好玩
354,2019-07-28,5,漂流很刺激，是我玩过时间最长的漂流了，中途还可以上岸休息。两个人过去的跟别人一起拼了一条船，刚下水就开始打水仗，很好玩。还会再来体验。
355,2021-08-01,5,很有趣，弯急坡陡，打水仗，不知不觉2小时过去啦！
356,2023-08-06,1,服务和管理都很差劲，体验感极差，假期哪都人多，但是这个地方管理的一片混乱，很多游客从去售票处取票就开始堵车，堵了大概有两个多小时，没有合理的交通管制，大家很多人都是找的摩托车花钱上来，结果在摆渡点等大巴也等不到，也是等了两个多小时没人解释，天热很多人都中暑了，我们都快热晕倒了，后来又花钱找车去上游，才开始漂流，漂流的地方人却很少，路上也不堵车，总的来说安排的非常不合理！
357,2018-07-23,3,第二次去玩，很不错的环境。 也很有意思。门口卖的防水袋质量不是很好，玩的时候挂钩掉了，手机掉在了一个休息区水域，当时立刻下去摸，摸不到，准备水浅一点再去找。过一会儿手机显示关机，原来工作人员知道我们丢了手机下去捞到了就关机了。最后要了3000块才把手机还给我们。这样一来就感觉特别不贴心，很不舒服的感受。 下水别带手机
358,2019-06-15,5,很多人说水很浑，想过没有这是野外，不是游泳馆，没净化设备可装，想干净就别来。
359,2021-08-23,5,好玩的，带孩子过来玩，开心死了
360,2021-08-21,4,现在买学生学生票可以便宜一点嘛
361,2021-06-30,5,玩早了水有点凉，但是非常尽兴！
362,2020-08-30,5,还是很好的，两百值得。虽然我是觉得有点遭罪，回来指甲也翻了，腰也给后排的汉子怼了两次很疼。不介意小小孩玩，途中还是有点刺激。我玩的途中有一家船翻了，小小孩冲走，妈妈急得哭
363,2017-08-23,4,暑假里周三去的，停车场看着人不多，可是在水里就觉得人多了。漂流不错，孩子很喜欢，比其他漂流弯道多，服务也不错。不足之处是水质不清澈，不配备划船的***。
364,2017-07-25,5,很值得游玩，全程下来2个多小时。大大小小的刺激孩子们尖叫不断，大家玩的都好开心，虽然价格高但是很值得，最后淋浴是不用花钱的，网上订票有10元小公交费用，总体很满意的一次
365,2022-01-08,4,挺好玩的，就是有点贵。价钱稍微便宜点就好了。手机进水了，应该弄一个牌子警示会更好。
366,2021-10-22,5,很美好的一次旅行，刺激
367,2021-08-05,5,风景不错，玩的很开心
368,2019-08-26,5,很好玩。很刺激。不像网上说的没有秩序。
369,2017-07-23,4,好朋友一起去的。三伏天也是很有勇气。大家要涂好防晒霜，一定要带水枪哦。我们就什么武器都没买，很吃亏。洗澡地方很大，但是放包的地方很少。肯定要克服克服的。漂流的缓道太多了，不刺激。
370,2022-02-18,5,非常好玩，刺激
371,2021-09-24,5,好玩到起飞，
372,2023-08-25,2,我买了三张成人票，去了我要带孩子需要半程的，让我退一个成人票，验证了说48小时内退到原路返回的，回来看三张票都给我验证了，可是只玩了两个全程人！真要命，给我退的一张票呢！
373,2019-06-16,5,霍山漂流，真的是漂流界的扛把子，刺激有趣，可同时坐6人，非常值得一玩，全程约3小时，嗨皮。
374,2023-08-20,1,特别垃圾，我们自己带的金属水枪不让我们带进去，说景区里面不让玩金属水枪，结果里面算是卖金属水枪的，奉劝去的家人们千万不要上当
375,2019-06-09,5,还是很好玩的，很适合夏天！大赞一下，大霍山的道路及道路景观，搞的是真心不错，绝对的五星好评！超赞！！
376,2017-07-31,5,值得和大家分享，是我玩过的最好漂流景点。
377,2017-08-18,5,大峡谷漂流 五岁小孩可以漂吗？
378,2019-07-19,5,整体漂流时间一个半小时，去漂流起点需要做景区大巴车，车费不包含在门前里。漂流完可以免费洗热水澡。舒服很喜欢！
379,2020-08-25,5,景色宜人，四面环山，漂流刺激，下次还会再去，是一个值得去的好地方
380,2017-08-19,5,非常不错的一次游玩 开心
381,2019-08-04,5,漂流时间还是蛮久的，玩的超嗨，各种打水仗，必须要六个人才可以，四个人组团不是蛮方便，在那里等了好久。
382,2017-07-30,5,总体感觉还不错，就是交通排队时间太长。
383,2017-07-28,5,非常有趣，非常嗨。很值得一玩的漂流哦，全程8公里，2-3小时，打水仗，不能再好玩的漂流了。哈哈哈~
384,2020-08-27,5,挺好玩的，但是对我来说还是不够刺激
385,2016-08-15,5,果然名不虚传，惊险刺激，玩了两个小时，儿子太喜欢了！景区有公交车可以直接到上游，如果是网上团购，要加十元公交费，这一点携程上没有注明。
386,2019-11-09,5,很嗨皮的一次旅行 刺激、也很安全
387,2018-08-24,5,漂流很好玩，比我之前去的黄山好玩多了，一路上不用划水，完完全全漂下来的！！很刺激，一路都有工作人员，所以也很安全，如果有机会，还会再去的！！非常好玩
388,2018-07-21,5,真的挺刺激的，漂流时间比别的地方漂流时间要长。很多人聚一起打水仗。周围环境也好。夏天玩别的热。玩漂流很凉快。孩子们玩的都很开心！
389,2019-08-04,5,特意赶早去的，八点就到了，拿票穿衣坐车去起点，一切都顺利，到了起点拿号等喊号，。景点十点正式开漂，我们十点二十就上了船，全程都很刺激，值得游玩。
390,2020-05-31,5,几乎每年都会去，刺激好玩，今年怎么捆绑其他景点了？这样一来不想去其他景点的不是浪费钱了。😓😓😓
391,2018-08-13,5,不错的一次漂流，梦导安排的行程合理太给力了，期待下次重游，特别是儿子和其它小伙伴们的水仗打的开心过隐，四周路边的景色一般，边上还有老百姓的居所，在中游还见到了几只可爱的水鸭呢
392,2020-11-30,5,挺好玩的！值得一去！周边的饭店也还可以，就是价格有点高，自备干粮吧，还是比较靠谱！温馨提示下，一定要水枪，不然你会很吃亏！还有水瓢
393,2019-07-14,5,今天才去，是我玩过的，最刺激，最开心的漂流 【趣味】
394,2017-08-17,5,这是我玩过最刺激的漂流，好多落差激流，孩子全程尖叫，吵着还要再玩一次，答应他明年夏天还来玩
395,2016-08-29,5,大峡谷漂流，绝对刺激，超级好玩，一路惊喜不断，尖叫连连，跌宕起伏，无论大人还是小孩，还是老年人，大家玩的其乐融融，熟悉的，陌生的，在漂流时都是熟悉的
396,2020-08-03,5,有趣好玩，景色不错，值得推荐，体验很好，
397,2019-08-21,5,孩子玩的很开森^_^，就是水质没那么好。
398,2019-07-07,4,玩玩还是不错的 大一点的小孩也可以玩 感觉最好的就是安全措施做得很好 进去之前安全员会挨个检查救生衣系的是否规范 我胡乱系的他都帮我全部拆掉重系 然后漂流过程中基本也是每十米就一个安全员 感觉挺好的 唯一差一点的就是厕所和淋浴的地方比较破旧 期待改进
399,2018-07-11,5,刚上小艇就下大雨了，不过第一个落差就已经完全湿透，不怕下雨了。大约一个小时左右，沿途有工作人员帮忙指点，还是很有意思的，安全刺激，值得一玩。
400,2019-08-04,4,体验了一把漂流，可以说是我目前玩过最长最刺激最开心的一次漂流，二个多小时玩到嗨，原本看了前面人的评价说是服务差不顾承载能力，等我去时可能景区做了改正，从买票起到结束都挺满意的。
401,2017-07-23,5,好玩的很啊！下次会带孩子来的*vvv
402,2021-12-08,4,不值得这个价格
403,2020-09-08,5,带弟弟妹妹去玩的，每年都去，自驾游一路风景非常好。就是门票感觉挺贵的哈哈，不过确实好玩，能玩两个小时全程很刺激。景色不错，体验很好，有趣好玩，值得推荐，
404,2019-08-21,5,非常好玩，适合带8岁以上的儿童去
405,2017-09-11,5,孩子比较小，签了安全协议，漂了全程很刺激，值得一玩。孩子比较小，签了安全协议，漂了全程很刺激，值得一玩孩子比较小，签了安全协议，漂了全程很刺激，值得一玩
406,2016-07-31,4,险刺激！好玩！两岸风景秀丽！美中不足是网约取票麻烦，客服中心标记不清楚，大热天的来回排队，建议多开窗口或是机器取票，现在已经是网络时代了，应顺应潮流啊！
407,2020-08-14,5,不错，就是下次记得***换洗衣服景色不错，体验很好，值得推荐，有趣好玩，
408,2023-08-14,1,这次玩的心里不舒服，买的防水袋是假的，应该是二手的，手机不断的掉在船上，最后，脖子上只剩个绳子了，等我回去找就没了，最后被讹了300，13号小店，专业干这个的。大家注意
409,2019-08-04,5,特意赶早去的，八点就到了，拿票穿衣坐车去起点，一切都顺利，到了起点拿号等喊号，。景点十点正式开漂，我们十点二十就上了船，全程都很刺激，值得游玩。
410,2017-08-24,4,惊险刺激，值得游玩，沐浴的地方要注意卫生。
411,2016-06-29,5,这次漂流很惊险刺激，朋友们都很喜欢，尤其是孩子，漂流线路也较长，性价比较高，唯一不满意的地方是网上订的票要补交10元车费。
412,2023-08-06,1,毫无管理与服务可言，交通堵也就算了，到了地方后，排队堵也可以理解为人多，结果一等五个小时，没有一个大巴车过来接人，没有一个服务人员来解释，是真的垃圾，看到好多人中暑晕倒，最后只能说漂流还是可以，就是太晚了，水都凉了，12点多到，五点多才漂流，服了你们，最后只能说一句:小可爱
413,2023-08-05,1,进来堵1小时，出去堵了1小时停车场都还没出去。没有这么大的容纳量就不要宣传让大家来，会不会搞个限流啊，体验感太差！！！！
414,2017-08-06,4,挺好玩的，时间大概两个多小时，认识不认识的互相打水仗很开心。泡在水里的工作人员也挺辛苦，偶尔有几个还和我们泼水互动，挺喜欢这样的工作人员的。沿途有卖烤肠之类的，也算良心价，不是很黑。漂完有热水澡洗。不足：漂流的水不干净，排队等景交的地方管理不规范，没有排队，车来就一哄而上，很让人窝火，如果能排队先来后到一个个上，这个游客体验度会更高。漂流还是不错的
415,2023-08-06,1,景区管理差的没边了，让人在太阳底下排队排了三四个小时，不知道热晕几个，有多大能力接待多少游客，一心想赚钱，也不看看自己接待能力极限在哪，可玩性还行但因为这垃圾的管理，不会有下次了
416,2018-02-20,5,定票方便，带小朋友们玩的很开心，就是优惠力度大点就好了！
