,date,评分,comments
193,2023-03-26,3,景区规划太一般，娱乐项目的大拼盘，实在是很不5A
194,2023-05-04,3,老板娘很热情，房卡需要押金，住宿环境一般！
195,2023-06-24,3,现场只卖65门票，网络95，贵了30呵呵
196,2018-03-11,4,早上十点半左右入门，主要就是岛内乘船游览，三个岛，共计乘船时间约一半，岛内游览约一半，有儿童游览区（带小孩可以），但设备设施还是比较简单的，较于门票80价格，感觉不值，不过纪念馆没有进去，下午在三点左右出门
197,2017-08-16,5,环境十分优美，性价比也很高，一张40块钱的船票可以玩4个岛，物超所值，值得一去，游玩结束在小吃街尝了万佛湖有机鱼，一鱼二锅，鱼头炖汤，鱼尾红烧，味道十分鲜美。
198,2017-07-04,4,湖够大 漂亮 几个岛上景点虽人工打造，但也用心公共设施很方便，这说明当地想把它做好，孔雀飞的师傅人好，团友宾馆的老板人也好，小来小去的不跟房客计较
199,2019-04-05,5,风和日丽，站在游轮上举目远眺，很是让人心旷神怡。湖水很清澈。来此旅游游轮是必须的，也是一大亮点吧。目前开放的有四个岛，岛与岛直接都是坐轮船。岛不算大，基本半小时一个就游完了。可以放慢脚步，慢慢感受清凉的气息。
200,2021-04-24,5,碧波荡漾，湖光山色，水质清冽，真的是休闲的好地方！
201,2021-04-08,4,几个岛上风景一般，站在大坝上看湖景还是不错的
202,2023-09-10,1,这是我见过最垃圾的地方，除了走路还是走走走
203,2018-06-24,5,停车很方便 换票也很方便 就在景区门口 而且有专门的网上换票窗口 工作人员特别热情 问我是不是本地人 有没有教师证等一些优惠政件 特别感动 个人觉得景区内的景色还是可以的 值得一去
204,2021-02-11,5,这个地方还是蛮不错的，风景很美，万佛湖的胖头鱼也很好吃(｢･ω･)｢嘿，推荐哦！
205,2017-05-15,4,万佛湖地处安徽省舒城县境内，属于国家5A级水利景区。雨后的万佛湖景区空气鲜美，蓝天碧水溶为一体，连片的大山掩映在茂密的植被中，风景秀丽，令人心旷神怡。入住的宾馆虽然有些简单但干净卫生，老板夫妻待人非常热心周到。景区内饭馆的菜、饭太贵，希望能改进。
206,2017-10-09,4,遇不逢时，去的那天雨一直下个没完没了，都只顾着躲雨了，风景确实不错，一直坐船一个岛接一个岛游玩。吃了当地的万佛湖大鱼头汤，感觉味道还不错。
207,2021-04-02,5,景色不错，认真游玩要6—7个小时。
208,2021-07-05,5,湖光山色，风景秀丽宜人，湖水清澈，是自驾游和休闲度假解压散心的好去处。
209,2023-07-27,1,说实话就是一个水库里，然后上三个岛，岛上啥也没有，哦，可以买冷饮。无趣的很，不建议去
210,2023-10-02,2,没啥亮点，不建议去啦。
211,2018-10-05,5,今年终于带爸妈一起出去玩一玩，鉴于老年人身体，选择了一天的行程。天气特别好，万佛湖的几个岛屿景色怡人，一家老小都玩得很开心，从携程订票，门票也省了不少钱，感谢！
212,2023-10-06,1,这个价格非常不值得，门票太贵，船票景点实在没特色还很贵，又没啥服务人员，绝对不会回头或者推荐了
213,2021-02-12,5,这个地方的景色还是不错的的，里面还有桃花岛，很漂亮，湖面微波涟漪，令人心旷神怡，👍🏻
214,2021-05-04,4,风景还可以，人也不多，合肥开过去一小时左右，票价小贵105元，好些岛并不给上去，逛完可以去外面吃下胖头鱼。
215,2021-04-25,4,适合喜欢慢生活的人。景色不错，景区也不小，人也不多，整一个悠闲。
216,2020-05-29,5,景色还是不错的，四个小岛各有各的特色。带孩子还玩了滑索，比较尽兴，其中有个岛上，还有一个小型鸟园，孔雀开屏很漂亮。值得去看看
217,2018-03-25,5,风景秀丽，碧波荡漾，从码头上船，一共游览了4个小岛，各有特色。不知可是淡季，没有看到演出。休闲一日游，不紧不慢，走走停停。周瑜岛还有高空滑索。停车场八还能买到鱼哟。
218,2018-10-06,5,很好玩。门票包括船票，价格合理。玩了四个岛，每个岛都各有特色。最难能可贵的是岛上东西都不贵，服务也很热情。游完船从二次入园免费进入，再回到进口有点远，但也别有一番风景。还可以再玩玩进口处的儿童乐园和萌宠乐园。全部结束后在门口土菜馆点一个一鱼两吃，一碗鲜美的鱼汤下肚，解除全身的疲劳。
219,2016-03-28,4,万佛湖～虽说并不是名胜，但是这里的历史人文、湖光山色、百里画廊、山水醉地，也算得上是一处旅游休闲的绝佳去处。淡季，又是因淡季，不能上岛，只能乘游船绕岛一游。 基本没有游人，也就没有乘船的游客。我选择徒步从西大坝向东走大坝，一直到达万佛湖观景塔，然后直接下山。
220,2021-05-06,5,景色优美，湖水清澈明亮。就是几个小岛规模不大，景区节假日遇大客流管理待完善。
221,2017-08-29,5,环境，景色还不错，围坝造湖，劳动人民创造的又一伟大奇迹！
222,2021-07-26,5,景区风景秀丽，湖上小岛还要开发好。
223,2021-03-17,5,就是龙河口水库，风光怡人，水质优洌，令人流连忘返！
224,2018-10-05,5,万佛湖湖面宽广，风景优美，水上交通工具有大船和快艇，个人比较喜欢做大船，因去的比较迟，赶上十一人多时间紧只去了燕子岛，有鹦鹉表演，小朋友们玩的很开心
225,2021-12-10,5,坐船3个岛，一个比一个大，湖面很美，安徽的“千岛湖”，墙推！！！
226,2021-05-11,5,非常好玩，主要景点在岛上的惬意，推荐去看看
227,2019-05-05,5,景色不错，空气非常好，绿植湖水简直完美！景点的安全意识，服务意识还有待提高！去了万佛湖就必须品尝一下万佛湖的鱼，味道鲜美！
228,2023-08-07,1,真是一点意思都没有，说船是往返的，步行回去的，最差的一次体验
229,2023-06-23,2,今天下午四点半后，被告知大船没有了，只有快艇，当时买票的工作人员态度不好，上了快艇女工作人员说六点之前必须结束，这作为我是个本土的舒城人，就像吃了一个仑蝇，而且说三个岛最后一个龙𤣩岛她就是不想让我上岛，说：你们道低可上去了，我也是佩服，好了我的意思是希望静化一下旅游景区工作人员那些关系户，没有素质的，因为这真的关系到我们大舒城人民的脸面
230,2021-03-22,3,没什么东东，整体就卫生的确不错，厕所都比较干净，硬件上从上船开始就不行了，说真的景还不如现在的城市里面的公园，都是人造景，互动项目少，收费可不少（贵）。较件上如上船解说时，太不专业了，一口地方方言，专门解说给本地人听的，外地人听的云里雾里，真失水准。还有晕点外面的铁老大鱼头烧的真不错，一鱼二吃，一鱼三吃都不错，价格也比较公道，服务态度超好。
231,2020-10-12,3,1958年建的一个水库，龙江口水库，游船去了五个岛，说老实话没一个岛值得游览，都是一些人造景点，档次不高，每一个岛停靠40分钟，几乎都是很快都回到船上。如果天气不好的话就更没必要去，唯一值得的是万佛湖水库鱼值得品尝，确实鲜美。
232,2019-05-03,5,风景不错，很值票价。开放了四个岛，开发的最好的是燕子岛，有鹦鹉和孔雀，很具有观赏游玩价值。坐画舫感觉很好，环境不错，湖水清澈。但是不建议节假日出游，光在何处排队花了两三个小时，下次挑个周末可能会好些
233,2022-01-19,5,安徽六安舒城五佛湖风景区，地势非常开阔景色非常壮观。
234,2022-01-07,5,就是一个美。美美美美的让人流连忘返，不想离开的地方。
235,2021-06-27,5,环湖皆山、一碧万顷、波光粼粼、鸥鸟翔集、舟楫点点。
236,2019-08-02,5,停车场很大，进入景区，走10多分钟，穿过一个公园到码头坐船坐船游4到5个小岛，每个岛各有特色，行程比较轻松，景色很美。 景区出口处的餐馆，鱼做得很好吃。
237,2021-10-16,5,天气晴朗的时候带着家人一起去溜达溜达非常棒的选择
238,2021-10-06,4,值得一游。特别提醒！一定要带件外套。10月5日中午到的！气温16℃，在船上有风有点冷！40元船票玩三个岛大概两个小时。离这个景点11公里有一个水上项目也可以去玩玩！
239,2018-10-03,5,景色宜人，风景优美，湖面小岛，一座连着一座，都有各自不同的特色，加上人文典故，隆重的文化元素，更加富有值得一看的强烈推荐！
240,2023-10-01,1,谁去谁后悔，三个小岛，岛上也没什么好看的
241,2022-02-26,1,非常不开心的一次游玩。一下车就被拉客的拉进门口“渔味天下鱼头馆”。之前来吃过别家的味道还不错。这次来这家也是觉得应该都差不多。谁知吃过根本就不是之前点的鱼，烧出来的鱼尾还是温的，中间都有点凉。这是在侮辱我们的智商吗？你至少也热透一点。没下次了。生意这样做不太厚道了吧。
242,2020-09-13,3,万佛湖是建国初期建设的龙河口水库为基础开发的旅游区，主要游线是坐船依次经过燕子岛、周瑜岛、万佛岛、龙王岛，总行程约四个小时，因为岛上人工开发痕迹重，绿化也是公园的园林风格，相比于大山大河则自然禀赋不足。不过休闲一下，住一宿尝尝土菜散散心还是可以的。
243,2018-10-02,5,景区环境很好，如果可以，用一天时间慢慢的游览5座岛，体验一定相当不错，可惜我带了娃，游了一座娃睡了，只得返回，想说下，40元的船票，感觉特别值可以乘好多次，下次有机会，还想去玩玩
244,2021-10-07,5,一望无际的湖水，若隐若现的一座座山。
245,2022-06-11,3,来了一次就行了
246,2021-09-04,5,千岛映碧流，一船随波浮，青竹隐庐生
247,2020-08-08,5,这么好的景点为什么不火呢，这里的鱼头味道真是不错，每条鱼都有防伪二维码！有趣好玩，值得推荐，体验很好，景色不错，
248,2018-06-24,5,和家人一起去的 觉得风景很好 尤其是站在塔顶的时候 真的觉得风景如画 就是爬楼太累了 七层 看到有电梯 但是无法乘坐 应该是没有调试好吧 总之值得一去
249,2019-12-16,5,风景如画，优质广阔的水源，每个岛都有自己的特色，丰富的绿化，老人和孩子玩的都很开心。晚上的万佛湖鱼头更是新鲜美味，非常值得一来
250,2017-11-09,5,在这金秋之季，本地人免费的优惠诱惑下带着家人痛快地玩了一天。全是和水打交道的游览项目，烧烤，划船，漂流，趁着这天气晴好时段，大家可别错过了哟！
251,2022-08-22,2,个人非常不推荐，坐船上三个岛，都是人工做的景观不说，且第二个岛工作人员还不想游客下船，想游客在第三个岛多待会儿，好让游客消费付费的水上项目。好久没有去过这么差劲的五A景区了。风景尚可，喜欢水上项目的可以。
252,2021-04-11,4,乘船游几个小岛，人不累，休闲游一游总体不错，景点多为人工造。
253,2020-04-20,5,万佛湖风景区的风景很美，宁静的湖水，有种让人人收敛心神的功效，而这里山光水色，又使所有的前来观光旅游者心情，得到了放松。
254,2019-10-09,4,十一到万佛湖游玩，游客不算特别多，买了套票，一共去了四个岛，做了三次船，第一个是燕子岛，上面有许多鸟类，和漂亮的鹦鹉和拍了合影，非常可爱，不去澳大利亚也可以看到这么美丽的鹦鹉。但是，由于季节比较干旱，水不是特别多，所以风景打了折扣，虽说不如浙江的千岛湖那么大那么美，但也有小山小湖的风情，平时长周末来逗一逗转一转也是不错的，而且周边的景点也很多选择范围还是挺广。晚上住宿在维也纳酒店，十一的价格会比平时翻了一倍，建议不要在人多的时候扎堆出游，这样的景点，平时长周末就可以。另外来到万佛湖不要忘记在附近吃一两吃，味道非常棒，而且价格也很实惠，从景区出来马路对面，就有很多农家乐，随便找一家都味道不错的。
255,2019-05-14,5,非常满意的一次出行，自驾到景区门口就有停车场，直接取票进入，非常方便。有四个小岛，岛与岛之间坐大游轮，在游轮上观赏四面令人心旷神怡，岛上环境优美别有一番韵味。本次游玩比较轻松，老人小孩都适宜，轻松的旅行，美好的一天。
256,2017-09-01,5,小孩玩的很开心！一次坐船坐到够！挺适合带孩子游玩的！看看风景休闲休闲！但是景区服务人员素质有待提高！燕子岛上面买的泡面4碗要3个袋子都不给说2个够用了！下面饭堂打扫卫生的大妈更毒！自己吃泡面的碗自己解决不给打扫！大妈面也是你家景区的！上面都说在下面一样吃！服务态度绝对不符合5星！
257,2016-11-29,3,蛮适合休闲自驾游的，风景挺好的，很原生态，空气很好，但完全达不到五星级景区的要求，门票55元属于重复收费，简直是白花钱，景区内有很多景点需要再收费！景点也没有特色，家门口公园差不多！很遗憾的一次体验吧！
258,2023-10-01,1,不好玩，去了准后悔
259,2020-06-03,5,首先这个季节去虽然有点热，但是景色还是很美的，就是坐的游船行程有点匆忙，特别要说的是，出来吃的万佛湖的鱼头豆腐真的特别好吃，我个人喜欢红汤的🇺🇿，所以做的红汤口味🤗🤗🤗
260,2020-10-08,5,景色不错，很大的水面，乘船往返主要的几个岛。是人工景点，国庆人也不是很多。出来时看了下电子屏，当天接待人数1700+
261,2023-08-07,1,差的不要的
262,2019-04-06,5,气候宜人，风景秀丽！适合一家人休闲旅游！建议大家可以住一晚，品尝当地特色美食，万佛湖砂锅鱼汤真的很美味！
263,2018-12-04,4,对于我们生长在水乡的人来说，大湖见得多了，所以对万佛湖没有什么惊艳的感觉，没有那种“到此一游，死而无憾”的感慨，但仍觉温馨、舒畅和惬意。平淡、安静的自然秀丽是万佛湖的特色，不事粉饰的山水风光是万佛湖的真容，当我们在游历名山大川后不妨来此看看
264,2017-03-20,3,风景很好，原生态的一个景点，又叫龙河口水库，水库的大坝完全是以人工 肩挑手推的土法而筑成，堪列“世界之最”。原联合国大坝委员会主席兰希 先生称赞龙 河口水库大坝是一项“非常了不起的工程”。目前尚未很好的开发，相信以后会成为千岛湖一样的旅游景点的
265,2021-08-24,4,万佛湖风景区，风景秀丽，适合游玩。
266,2018-08-14,5,风景优美，景色宜人，还可坐船观看湖光山色，湖关键上岸很大，有种看海的感觉。总之很美，很美！关键是上岸后还能尝到当地最具特色的万佛湖鱼头炖汤，味道美美达！！
267,2021-03-17,5,值得一去景色不错，总体超赞，
268,2017-06-21,5,还不错，燕子岛的孔雀很多，一直开屏，宝贝很喜欢，其他岛屿一般。收费合理不贵，适合一日游。
269,2018-07-23,5,不愧是5A级景区，蓝天白云，山清水秀，景色宜人
270,2018-07-15,5,景区总面积大的，空气质量非常好！设施非常齐全。
271,2021-04-24,4,水景真美。小岛开发的不是很充分，岛上好玩的东西不多，但景色确实很类，适合旅游散心的人群。水面很大，清澈，游船全程带，方便面。
272,2019-06-24,3,船行万佛湖，游览了几个小岛，各有特点……燕子岛-豢养了一些鸟禽吸引游客，也有鹦鹉表演，但人少了取消；周瑜岛-顾名思义，和周瑜有关的一些人文东西；风情岛-农耕文化主题；万佛岛-宗教主题。每个岛会给游客40分钟游览时间，基本上对于我这种脚力与无法有能吸引我驻足内容的人来说，25分钟足矣！[捂脸][捂脸][捂脸]
273,2017-05-30,5,水很美，山也美，但岛上的开发还欠缺，能够延伸再大高一点的山。
274,2021-05-19,4,游船可以去坐一下，建议错开节假日！
275,2019-04-20,5,六安市两处5A级景点之一，由数岛组成，湖光山色，景色怡人。水产丰富，鱼头火锅较为有名，但是参与性旅游项目开发不够。适合游客游玩半天。
276,2018-08-30,5,湖跟漂亮，特别是站在塔上看的时候
277,2018-05-05,5,景点很美，整个布局合理，值得来。
278,2018-10-29,5,风景很美，适合悠闲旅行，可以不买船票，因为船都需要等，错过一班，要等半小时，可以租快艇（应该是快艇）200元，时间更自我掌控些。
279,2016-10-03,4,景色美，我们从天津开车过来，第一站就选的这里，景区细节点赞，很多吊床供游客玩耍，十一期间人也不多，非常值得来玩，会推荐朋友来。
280,2020-08-17,5,安徽小千岛湖，景色不错，碧海蓝天，心旷神怡，非常喜欢，还会再来！有趣好玩，值得推荐，
281,2021-05-09,5,景色不错，有趣好玩，
282,2019-07-27,4,环境还可以，适合亲子或者带父母转转，不太适合年轻人，会觉得没什么可玩的。这个天太热了，不太适合出游。
283,2019-04-07,5,这么美的水库，一下子心情开阔了很多，就这一汪碧水，这一趟值了。如果算上几次坐船的费用，可能是我去过最具性价比的景点了吧！
284,2017-10-02,5,取票方便，景点人不多，我们去时雨下得比较大，基本就乘船看看玩玩了，停靠了燕子岛、风情岛、周渝岛、万佛岛等几个岛，也没啥好玩的，景色还不错，感觉和天目湖差不多，就是最后上岸返回时必须要爬几十级台阶，不太合理
285,2017-08-14,4,下雨天 不一样的万佛湖 我们买的门票加船票，去了燕子岛和周瑜岛，后来太累就在船上没下来了，大船是30分钟一般，快艇好像还要买快艇票，总体还可以 自己要多备一点水和零食，燕子岛有三十一份 两荤两素的快餐，不过我们在外面饭店吃的，味道不错 六个人五个菜300块钱 饱饱的。
286,2017-04-03,5,挺好的，乘船可游4个岛，燕子岛-周瑜岛-风情岛-万佛岛，每个岛都有特色，值回票价
287,2020-05-09,4,万佛湖风景区主要景点在岛上，比千岛湖静谧，小岛都是大别山的山峰所形成，这里游玩的精髓是在乘船游弋于湖面和诸多小岛之间徜徉，门口的一鱼两吃，鲜美细腻，值得一尝。
288,2017-04-06,4,万佛湖风景优美，有四个岛，湖边微风阵阵，心旷神怡，可是清明假期人太多，只登了一个岛，而且携程票只能坐大船，不能坐快艇…
289,2021-10-24,5,购票方便有优惠。
290,2019-06-10,4,风景不错，强度不大，适合带老人和小孩去玩。唯一的不足是网络购票取票太慢，很多景点都是机器取票了，这里还是人工的不说，每次售票员还要填一张收据，造成速度太慢。
291,2021-05-03,5,好景色不错，好
292,2021-05-03,5,非常棒非常方便
293,2021-07-14,5,去的时候人不多，带孩子转转还行吧
294,2019-06-15,5,携程旅行网订票方便快捷，取票快，不用排长队。推荐使用携程，省钱省时省力！
295,2021-02-17,5,非常值的去，是一次愉快的旅游。
296,2021-10-08,4,天气宜人，不冷不热，坐船游览三个岛，风景各异。因为人很多，没有仔细游览，但总体感觉不错。
297,2018-06-18,4,总体还可以，河水非常的漂亮，中间有几座小岛，但是小岛的开发有些商业化，还有所欠缺，自然景色确实不错，值得一来
298,2019-04-24,5,还不错，去是阴天，有点烟雨江南的感觉！开船的挺负责任的，也很热情！
299,2017-04-30,4,万佛湖，比较不错的自驾游，人还是蛮多的！服务很好，卫生相当不错哦！
300,2017-10-07,5,风景不错，就是实际参观的岛屿比门票上面少一个
301,2020-10-03,4,景色不错，水景游船体验好，自然风光陶冶心情，景区服务好。但岛屿人工景观差年久失修没啥好玩的，应增加游乐设施久和特色小吃类。
302,2019-06-06,5,安徽千岛湖，水清鱼肥味儿美，最美不过胖鱼头
303,2017-10-10,5,一天游玩的好去处！湖美！景色宜人！就是岛上不能微信支付消费！现金用完了就没办法了！
304,2017-04-02,5,今天这个天气出去玩的刚刚好，而且风景不错，适合一大家子出来嗨皮
305,2023-03-15,1,没见过这么坑爹的景区，把游客当傻子宰的，三个岛没有任何风景，岛上甚至还有那种江湖骗术用来坑钱，游客还没游玩完，景区观光车就下班了，你要想回停车场要么走二十分钟要么做岛上开船的工作人员的私家车，挺厉害的，小岛上是没有快艇返航的，你要游玩的快你别想先走，只能等大船，然后观光车就下班了，从未见过
306,2019-07-19,4,万佛湖位于安徽省中部的舒城县境内。是安徽第十一个5A的“国家AAAAA级旅游区”，中国首批“国家水利风景区”，曾获“全国部门造林绿化400佳”的光荣称号和安徽省“九五”旅游接待贡献奖。中外游客对她有“安徽千岛湖”之誉。其每年接待游客人次已跻身安徽省风景名胜区的前列。
307,2019-05-06,4,清明节放假带小孩来玩，湖区燕子岛、周瑜岛等几个小岛开发的非常好，景区管理比较到位，晚饭后在湖边散步欣赏着夜景，非常惬意。
308,2019-05-02,4,万佛湖的风景挺好好，值得看看。但是假期人太多，没想到那么多。游船体验很差，排队时拥挤不堪。湖中的几个小岛没啥看头，去了一个燕子岛就回码头了。
309,2017-06-05,5,万佛湖不错，风景好，可以做船逛好几个小岛，还可以近距离看孔雀
310,2020-05-17,4,早晨通过携程订的票，套票九十五一张，价格适中，由于五一刚过，游人不是很多，九点半开船，坐船游玩四个岛，整体不累，多是人工景点，适合休闲游。
311,2019-04-07,5,有机会带朋友们去玩玩，景色和游船太棒了。值得去的一个地方！
312,2018-04-19,5,景色很美开船的师傅给大家当导游谢谢他
313,2021-10-27,5,还可以，值得去
314,2021-10-06,5,值得向大家推荐
315,2021-10-01,5,还可以，还可以
316,2021-08-09,5,值得推荐，很好
317,2021-07-15,5,值得放松玩一下
318,2018-06-16,4,值得去。山水一色，人文与自然交融。但是门票感觉有点贵。
319,2021-10-05,5,景色非常美。
320,2021-09-14,5,你值得选择！
321,2021-10-03,5,还不错吧。
322,2021-08-30,3,去一次地方
323,2018-10-03,5,总体来说还不错，孩子挺喜欢的。
324,2017-08-29,5,不一样的湖景，游船配置比较好！
325,2016-04-10,5,适合休闲常住，希望有机会还去。
326,2019-08-14,5,***
327,2018-04-29,5,带老人来玩挺好的，很休闲，很放松，景色优美，好玩
328,2017-10-05,5,景色不错，这个价格也很值，就是岛上没有什么可看的
329,2017-09-27,5,很开心！带家人一起去，环境好，空气好，水好鱼鲜！
330,2017-10-16,5,万佛湖不仅景色秀丽，而且物产丰富。营养丰富的山核桃，个均肉厚的延龙瓜子，原汁原味的天然泡菜，都是万佛湖的土特产，让人垂涎欲滴。
331,2017-10-04,5,挺好的，不愧为国家AAAAA风景区，空气清新。
332,2017-04-15,5,挺轻松的行程，孩子很喜欢，岛就四个可以玩，后面的风情岛和万佛岛没什么玩的，另两个不错
333,2017-04-06,5,风景不错的，是一个可以放松心情，度假的好地方
334,2021-05-04,3,整个景区环境还是比较优美的，但是内容设计的不怎么样，尤其是几个岛没有什么特色，也没有什么主题，没有把舒城的文化底蕴充分挖掘出来，是最大的遗憾。
335,2020-09-28,4,万佛湖应该说景色还是不错的，坐在游船上观赏湖中景色确实很美，但对匆匆游的几个岛都没有留下深刻印象，尤其是孔雀东南飞游戏项目，根本没有看头，搞几个鹦鹉做做小游戏，孔雀从这个高处飞过来就是孔雀东南飞了，看过一次不会有下次了，另外到船上工作人员推荐的饭店吃饭有点失望，味道一般，性价比不高。
336,2018-10-07,5,国庆假日人很多，从携程上买的门票加船票95/人，大门离坐船的地方有点远但还能接受，就是回来从下船到停车场实在是太远了，游玩一圈下来已经很累了，出口地方有观光车10元/人，这个钱花的让人觉得心里不是很舒服！
337,2018-09-23,4,网上订有优惠，取票方便，生态停车场较大停车方便，收费十元，万佛湖其实就是一水利工程，湖面较大，没有什么可玩景点，基本上是人造景点，坐船四个岛要玩三个半小时，加地面景点，半时可玩玩。
338,2017-07-04,4,很多人都讲不值，我到看好其未来，湖够大漂亮，虽是几个岛上的景点多属人造，但足见其用心，共卫生间很多，方便 干净，景区服务人员也不错，孔雀飞那只有我们一家人，为了怕下雨不能演我们失望，提前一点，为两个老师傅点赞！
339,2019-06-29,5,万佛湖不是特别旺的旅游地。主要是本地的游客，即使是双休日，人也不多，休闲又惬意。孩子最喜欢坐船，各种岛之间靠船来回的，这下可坐的过瘾了。
340,2017-06-23,5,很美，值得一去，特别是几个湖，因为带了孩子需要一天游玩
341,2017-04-29,5,风景很美，周末来玩很好，湖光山色
342,2019-04-13,5,很不错的地方，第一次来，很喜欢
343,2021-04-19,4,挺好的，去的时候植物都还没绿，但是湖景很美。
344,2020-04-08,5,都挺好 阴天也别有风味
345,2019-05-05,5,很好玩，坐船感觉很舒服，那么多人都能给人宁静的感觉，水很清澈。就是五一节假日人太多了，换岛乘船排队等待太久了。岛上的环境建设和基础建设还不完善，垃圾桶偏少，很多人乱扔垃圾，希望加强完善和管理。游玩设施偏少，可以适当增加活动
346,2019-10-05,5,就去了一个岛，带老人小孩去实在是太累人了，年轻人可以逛完所有的岛屿，但是对于带老人小孩的我感觉就在里面走走就差不多了！
347,2018-04-26,5,美中不足就是下雨☔️了！其它都还可以！
348,2017-03-27,5,空气清新，每个小岛各有特色，船上卫生不错，讲解员认真负责。
349,2019-07-14,5,"Very nice shopping experience, thanks.The beautiful scenery makes me open my eyes and the environment is very good."
350,2019-04-21,4,位于舒城县西南部，原为龙河口水库，后开发为风景区，于近年升格为5A级风景区。湖中有岛屿甚重，较大者十个左右，互不相连，需乘游船往来。景区门票即包括了游船票。
351,2017-05-24,3,虽然是五A级风景区，但是其实也就那样，去吃吃鱼头，全鱼宴还是可以的。虽然是五A级风景区，但是其实也就那样，去吃吃鱼头，全鱼宴还是可以的。
352,2021-04-03,3,湖景可以。。。。。。。。。。。。。
353,2017-04-02,5,还行吧，适合散步，景点么，一般般吧
354,2018-09-22,4,许是国庆长假在际，中秋小长假来此游玩的人不是很多，拍照赏景恰到好处，天公也作美，此行感觉很好
355,2016-03-13,3,"门票50元含船票30min,有导游没有登岛，景致:普通，可。塔也进不了。"
356,2017-03-21,5,风景很美的地方，是公司统一带这么多人去放松心情，大家玩的都很愉快，大鱼头也很好吃，。拿票也很方便，总之是不错的。价格也比窗口便宜。
357,2017-10-08,5,景色宜人，坐船往返各岛屿之间，是个散心的好地方。
358,2015-10-31,5,景色优美 有山有水 多去几个岛 很好玩 有趣 性价比挺高
359,2017-04-04,5,有五个岛呢，船在湖上跑了很长时间，玩得很开心
360,2019-08-27,5,总体感觉不错，带着老婆孩子和父母一家人出行基本上坐船不累，岛上风景也很好，有很多孔雀开屏很好看，小孩很喜欢，值得一玩！！！
361,2016-03-06,5,自然风景，尤其是湖水清辙，人在湖中，四面环于小岛，河流汇聚，似于画中，尤其之美，值得推荐，游览观光，绝对是个好去处。韦发胜
362,2019-10-05,3,讲真的，觉得这个5A评得有点草率了。一共坐了四趟船，去了五六个小岛，有的岛只用桥连通着，所以不用坐船。但是到了岛上，基本上可以说没有任何可以看的东西，可能是因为夏天太久没有下雨，水位下降得很厉害，停船码头走上岛那一段段路，根本就不是路，就一段石坡，老人小孩走着都挺危险的。本来兴致昂扬地去，开了几个小时的车才到，玩了两个岛的时候就只想早点出去了。反正是不会再去第二次，也不会推荐朋友再去。门口吃万佛湖的鱼，一鱼酱两吃，看网上推荐说挺好吃，结果鱼汤一点味道都没有，还放了很多不知道什么油，特别腻，奶奶一起去的，吃了晚上还吐了。反正只能给差评了。
363,2019-10-04,5,总体感觉不错，环境优美，游人众多。第二次来了，比上次来水位下降了很多，景区门口的门面也全新规划，希望景区的未来更上一层楼
364,2019-09-30,5,带孩子和老人去都挺好的，就是夏天太热，最好凉快的时候过去。现在建设的比之前好看多了，里面小孩的玩乐东西也在建设。就是里面水比较贵，自己带上喝的就可以了。好几个小岛，差距不大就是主题不同，所以想多坐几次船的都去看看，不想多走的，在一个岛上逛逛就可以了
365,2019-04-17,3,南京周边的冷门景区，在舒城县，去过天堂寨以后去的第二个景区。 门头做的特别宏伟，游客中心在。景区对面游客中心真的好大，门口放着万佛湖的鱼，游客可以购买。 进去以后走到大坝上，开始坐游船。当然也可以选择不坐游船，不去岛上。在景区逛逛，游船和门票是分开购买的。游船会到达第一个岛-燕子岛。 燕子岛不大就是参观一些鸟类，白孔雀等等。记者在码头做第二次游船。到达周瑜岛 周瑜岛是万佛湖最大的岛。分成几个小岛，也就是走马观花的看一看。 接下来就是万湖岛和风情岛两个连在一起。风情岛就是一些农作物展览。万佛岛看看佛像拜一拜。最后回大坝。 中间可以忘了一个岛，整体来说，虽然称为安徽的千岛湖，但是跟千岛湖确实差的蛮多的，虽然是5a级景区，但是没啥玩的。总体来说，风景不错，适合散心。游船挺大的。
366,2018-03-25,5,玩得还不错，小家伙们都很高兴！景色也不错
367,2017-05-02,5,风景很不错，值得一去，坐游艇的感觉超爽！
368,2017-10-07,5,景色宜人，四个岛屿各有特色，安排合理。
369,2017-04-03,5,清明节去的，风景不错！好美好美！！
370,2017-06-08,5,水美景美，很不错的地方，值得一玩
371,2017-04-18,5,这是人工水库，景色非常好，我们看了三个岛屿，还有两个正在修建。晚上在九井车站 万隆商务会所吃的，鱼头汤非常鲜美，住在那里的，也很实惠。
372,2018-02-19,4,感觉一般，不过空气清新，还不错
373,2020-04-28,5,很久没有带孩子们出来玩了，每个人都特别兴奋。大大小小七口人。玩得特别开心，风景不错，孩子们坐游船也很兴奋，周边也有很多好吃的。总之是一次不错的旅程。
374,2018-03-14,4,票价不贵，携程上买的。坐坐船游游岛感觉还可以，就是感觉景区内没什么吃饭的地方啊。景色一般吧，从合肥自驾过去，也不要一天时间。所谓的儿童乐园比较渣了。
375,2017-09-10,4,今天门票免费，船费40元/人，几个岛屿还是不错的
376,2016-06-13,5,天气不错，空气也不错，跟老婆孩子、姐姐、姐夫、外甥自驾游来的这边，很多岛在装修中不对外开放，由于端午小长假还是临时开放3个岛，挺不错的水很清坐船很方便，特别是万佛湖的鱼非常鲜嫩，值得购买。
377,2020-01-15,5,这就是著名的批示，行工程中的龙河口水库。现在已经是五A级风景区了。
