,date,评分,comments
473,2022-02-15,5,天堂寨不愧是国家级5A级景区，是国家级自然保护区、国家森林和国家地质公园，景区内林茂竹丰、龙潭飞瀑、奇松怪石，让人流连忘返！
474,2022-05-24,5,天堂寨是大别山第二高峰，位于安徽省金寨县与湖北省罗田县交界的地区，有“华东最后一片原始森林、植物的王国、花的海洋”的美称。
475,2022-11-14,5,安徽天堂寨是个好地方，空气污染指数基本没有， 【景色】非常的不错👍 【性价比】好，大家可以一起去旅游。
476,2022-06-08,4,天堂寨是中国南北水系的分水岭，山北水往北流注入淮河，山南水往南流注入长江。所以在天堂寨峰顶北可望中原，南可眺荆楚，巍巍群山尽收眼底。海拔1729米的天堂顶有一口天塘，塘水不溢不涸，俗称“瑶池”。 景区总面积120平方公里，境内千米以上的高峰25座，天堂寨最高峰为大别山主峰之一，系江淮分水岭，常年平均降雨量1350毫米，湿度85%，年均气温12.6度，水质为地表一级卫生饮用水。其间，雄关漫道，崇山峻岭，茂林修竹，龙潭飞瀑，奇松怪石颇多，古称“吴楚东南第一关”，气势雄伟壮观。
477,2021-04-25,4,安徽和湖北都有一个天堂寨，而且两者是相通的，在山顶会合，不用买二次门票。 爬山是个体力活，留给身强力壮的人，我爬到半山腰就下来了。 坐景区交通到白马大峡谷，顺势而下。沿路的风景不错，可以一直走到景区出口。
478,2020-09-28,5,门票 100+28景区车 65以上免60上半票 缆车上70下60溜索单趟50 门票48小时有效，我们玩了两个半天加一整天 景区车要进去了走一段才到 第一天是白马栈道，瀑布真的很好看，走了2.8公里，一点也不累 第二天缆车到山顶走下来。其实到湖北景区那边的风景也很好看，可能路太险大多数人都只是远看一下，而且挺远的，没看到有人走。下山路上看各种石头山峰，另一种风景，有两条路一条陡一点一条平缓，到下面汇合在一起，看瀑布群。一般也就半天时间就可以了。 第三天去了白马栈道，有点艰险，有的人也不多。 第一天住景区门口民宿，评价很好的一家，就是卫生设施真的不太行，吃饭也挺贵的，味道一般，吃辣。 第二天住里面度假山庄，设施真的好多了，房间很大，晚上很安静，隔音也好。晚饭在里面吃的，价格不贵量很大。味道也好。早饭也不错，跟民宿比起来好太多了。停车免费 最后一天住稍微远一点的连锁的民宿，店家人很好。卫生也可。 就，真的，得住酒店。
479,2020-06-03,5,在安徽有着这样的一处“生态秘境”，这里青山环抱，碧水蓝天。有着高浓负氧离子的空气，不仅能欣赏到高山流云、云瀑奇观，还能听见泉水轻唱、百鸟和鸣，另外这里温湿度适宜，被外界称为是一个绝佳的“康养天堂” 古老神奇的天堂寨。幽深静谧犹如一颗璀璨的绿色明珠镶嵌在大别山腹地成陆于26亿年前新太古年代的天堂寨被誉为“中华山祖”。
480,2015-11-18,5,亮点：可以爬山，可以玩水，吃喝玩乐，一组人一起去玩比较嗨～行程：进了景区之后，坐车到半山的地方（感觉车走了很远，这车在山里各种转弯还是很刺激的），开始爬山，累到不行，走到一个可以坐缆车的地方，谁知道要排队三个小时，最后决定爬山，还是赶得近路，一路的瀑布让自己爬山的心情瞬间好起来，爬了三个小时终于到达顶点，到了顶点发现两省的交汇点，还有我在云层之上，享受这种城市不能带来的心情，让你忘记自己是谁，忘记烦恼，享受现在，虽然没有太阳直射，但是天空作美，赶上阳光还有，云海满地～走过这边发现一树的祈福条，这也是一种美，赶到下山时，实在是爬不动，去排队坐缆车，比较坑的是排队都排了四个小时，我也是醉了，爬也爬下去了，最后是天黑得不行还要下山，一群人用手机照明，也很壮观，唯一美中不足的是，像这种景点还是准备多点路灯，特别赶到假日时人多，天黑也比较危险。下山时开始下起雨，这次的经历在天黑中雨中，所有的陌生的人都在互相说着笑着，打着灯，心情更美。值得玩～
481,2023-03-27,5,必须观光车啊，绕了好长时间才到。自驾车只能到景区大门口。不做观光车，的确是累。
482,2022-08-09,5,景区很凉快，游玩的很愉快！特别适合带孩子出游，门票48小时有效，这点很赞👍，
483,2023-03-27,5,挺高的，我们坐缆车上去的。走下来的时候，到半山腰实在走不动了。又做了缆车。
484,2023-02-08,5,深秋的天堂寨溪流清澈，层林尽染，峰峦叠嶂。一张门票可用两天，非常值得游览。
485,2023-05-31,4,心仪已久的景点，可惜山上有雾略有遗憾。不过空气清新，游人不多，体验感不错。希望景点配套服务再做好一些，比如岔路口指示牌要详细一些，经常在路口不知往何处去
486,2023-02-25,5,适合周边地市周末游，建议天气暖和一点春暖花开了来，二月份山上还是挺冷的。
487,2023-07-20,5,大自然风光，山水相伴，道路通行好！是个适合老人儿童家人共同避暑的去处！
488,2023-06-08,4,天堂寨位于安徽省六安市境内，为大别山主要高峰之一。
489,2021-04-17,5,赶上下雪，真的太幸运了，景色太美了，爬到湖南境的山头。除了索道的路程，小朋友也自己爬了很多山路。 景区交通车很方便，总之非常值得！
490,2021-02-23,5,现在可以一票游玩两个景区，湖北罗田天堂寨与安徽金寨天堂寨，但需要耗费不少体力，游玩起来要一整天。 湖北那边主要看山，金寨这边看水。
491,2023-05-01,5,不错的旅程，以后还会来。
492,2022-07-21,4,风景在山顶。天堂寨分二块，最好风景在江西地界，因疫情不让進。
493,2024-03-21,2,严重不推荐去游玩
494,2022-07-21,5,避暑的不错选择。
495,2022-06-07,5,借着假期过来打卡📍，果然没有让我失望，首先很喜欢这里的环境，其次服务也很到位，总之就是很满意啦
496,2021-10-17,5,大别山的一个主要景点，森林植被覆盖率很高，空气相当的不错，瀑布群也还可以，大峡谷就差点儿意思了，景区门口还有一个千里挺进大别山的刘邓雕塑
497,2023-05-04,5,车开的飞快，最好别做窗户边。景色很好，就是路不打好走。
498,2024-03-03,1,封了90%风景，路上都是冰。上下山须索道。3月3日
499,2024-03-03,1,封了90%风景，路上都是冰。上下山须索道。3月3日
500,2023-05-03,4,五一出游，网上预定的门票，还要排队换票一点也不方便，建议可以直接刷身份证而不要浪费时间换票
501,2023-05-18,5,索道坐到山顶不出站，再坐下来不要二次收费！挺好的
502,2021-10-08,5,景交➕缆车直接到山顶，对有娃家庭太友好了！山间小溪也非常适合孩子们游玩！排景交的时候有人插队，也有工作人员很好的维持了秩序！携程订票，无需取票，直接刷身份证入园了，方便
503,2023-01-27,5,不错的，性价比高，值得买，推荐一下，再接再厉。
504,2023-01-27,5,不错的，性价比高，值得买，推荐一下，再接再厉。
505,2021-08-15,5,景色是真的美，我一度以为自己到了仙境，有照片为证，不敢相信自己的眼镜，真的太美了，幸亏自己即将安家金寨，哈哈哈，喜欢这里。当然了，美的是自然景观，人文旅游有待开发。
506,2020-06-05,5,天堂寨是个非常值得一来的地方，作为六安标志性的景点，这里的特点还是以自然风景区闻名的，整个天堂寨是大别山的一支，地质特色非常的明显，也是地质公园。 整个寨子都是在山上，从一进大门就是一路爬山，山的高度不是很高，可以多爬一下。一路往前爬山的话，不用多久就可以看到一个非常漂亮的瀑布群，虽然瀑布高度不高，但是风景很秀丽，在这里修整一下可以继续向上爬，一路山路修的还是不错的，普通的话爬到山顶大概要2个半小时左右，所以一定要记得留足回程的时间。
507,2023-06-18,5,下雨有雾，在山顶看不到，整体还可以
508,2023-01-22,5,安徽省六安市金寨天堂寨旅游度假区风景名胜区，风景秀丽江山如画美景数不胜数。
509,2022-02-17,5,不错还会再来 景色秀丽，自驾玩玩很好
510,2023-07-10,4,那个地方有许多的山，以及许多的水
511,2023-03-02,4,天堂寨夏天好凉快，风景也非常好。
512,2023-01-09,5,风景秀丽，值得一去，有机会一定要带着老婆孩子去逛一逛
513,2022-06-15,5,【景色】优美优雅 【趣味】十足满意 【性价比】很好非常好
514,2022-06-06,5,取票非常方便，携程预订性价比安高
515,2022-04-17,5,安徽省六安市金寨县，天堂寨风景区，青山绿水，天高云淡风轻，好地方好风景。
516,2023-07-05,4,【景色】值得去 【趣味】可以的。
517,2023-06-30,4,竹根下的风景，很美，值得一去！
518,2023-03-30,4,【景色】 【趣味】 【性价比】不错
519,2023-02-20,4,山光水色，风景秀丽，值得去看看
520,2022-05-09,5,天堂寨峰顶北可望中原，南可眺荆楚，巍巍群山尽收眼。
521,2023-07-20,5,尽量不要坐索道，尽量晴天去！
522,2023-05-22,4,山清水秀的地方，值得去看看啊
523,2023-04-05,4,【景色】很好的 【趣味】很好的
524,2022-11-05,5,值得游览，非常成熟的景区，有相应的配套设施和容量，不是高峰去特别舒服
525,2022-10-01,5,总的来说非常好的一次体验，可能还有更多有趣的玩法，希望下次继续来探索
526,2022-08-15,5,大别山的风景很迷人，山里的空气也很好，适合夏天避暑，就是爬山很累，不过还是建议爬山上去，坐缆车下来，这样可行看到沿途的风景，而且第二天也不会腿很疼。
527,2022-07-01,5,还不错呢 这里的风景好漂亮的了
528,2022-08-20,4,夏天适合带孩子去大峡谷玩水
529,2022-06-01,5,好地方，环境优美，夏天去也很凉爽，主要是离的近
530,2022-03-05,5,大别山风光，植被丰茂，环境优美宜人，是旅游度假休闲养生的不错选择。
531,2024-03-03,1,封了90%风景，路上都是冰。上下山须索道，一周内别来了。3月3日
532,2023-04-30,5,天堂寨景色怡人，天然氧吧
533,2022-09-19,5,天堂风景秀丽，江山如画，美景数不胜数，特别值得推荐给大家去欣赏。
534,2022-05-21,5,安徽天堂寨国家森林公园内有史河、西淠河两大水系，下游均汇入淮河。
535,2022-04-29,5,来六安，来金寨，就来天堂寨，这里景色太美了！
536,2023-06-18,5,总体挺好，下雨雨比较大
537,2022-11-15,5,山美，水美，景色宜人，空气质量真好，天然氧吧，是个休闲好去处！
538,2022-05-03,5,【景色】不错👌山青水秀，空气清新自然清爽， 【性价比】不错👍
539,2023-04-19,5,风景如画，服务周到！
540,2022-08-08,5,天堂寨整体游玩还是不错的，行程不算累，山上树不少不算太晒，山下有栈道推荐坐一下，孩子还是比较喜欢往返栈道的游戏的，还有水潭可以玩会水，就是凉
541,2021-09-28,5,天堂寨景区很大，坐景区观光车一共2个站，一是白马峡谷，二是瀑布和山顶。山顶是天屏峰，建议上去看看，可以走路上，可以索道上。山顶立有鄂皖交界碑，长江淮河分水岭，可以看到湖北省。景区凉快，是个避暑好地方。
542,2021-03-15,4,没等到好时候，临时决定三月初去的，景区在安徽湖北交界处，从六安坐汽车过去挺方便的，就是车次不多，合肥，金寨也都有车过去，时间点要提前研究把握，由于是三月初，山上还有积雪，人挺少的还挺冷，景色也就一般，主要应该是看水，瀑布之类，山景让我觉得一般，奉劝大家春暖花开或者秋天再去，周边有很多住的地方，自驾最方便，回去坐公交给我整吐了。
543,2022-11-29,5,挺好的，门票加往返游览车的组合，既节约游览时间，又能节省游玩体力。验票也挺方便的，挺喜欢这样的组合方式。可以一步到位，在景区的路线规划好。
544,2023-06-18,5,挺好，速度挺快的
545,2022-08-04,5,景色秀丽，天然氧吧，爬山乐趣多多，途中有瀑布群，值得推荐
546,2022-07-25,5,来六安一定要到天堂寨，风景非常美丽！
547,2023-05-04,5,很好很好特别好
548,2023-04-15,5,非常好，非常好
549,2022-07-16,5,挺进大别山应该都看过。这里有场景。
550,2023-05-14,5,很美丽的风景
551,2023-04-16,5,服务好，热情
552,2023-04-03,5,景区景色很美
553,2022-12-29,5,值得一去，环境很好，早餐也很丰富，还有游泳池，边上有小溪流可以玩水，孩子特别喜欢，就在景区里面，去天堂寨也很方便，可以直接坐景区大巴
554,2022-10-26,5,景色动人心魄，环境优美空气清新，非常满意的一次体验！
555,2022-08-04,5,安徽天堂寨个不错的地方，山清水秀，空气清新自然，很好
556,2023-06-28,5,好好好不错
557,2023-06-28,5,非常的不错
558,2023-06-22,4,美，美，美
559,2023-05-08,5,第一次预定
560,2022-12-03,5,天堂寨的索道有1500米，会翻越三个山头，很过瘾。
561,2022-10-22,5,天堂寨，旅游好去处啊，净化心情，使得身心得到解放。
562,2022-10-05,5,天然氧吧，绿色盈目，值得一游。
563,2022-06-06,5,不错不错哈！值得大家去体验一下
564,2022-04-27,5,天堂寨在安徽省六安市大别山腹地风景秀丽是值得去地方
565,2022-02-15,5,性价比比较，值得一去。。。。。
566,2022-11-28,5,景区非常美丽 欢迎大家来天堂寨
567,2022-09-10,5,还是很不错的地方，赞一个可以的，我们经常去玩的！
568,2022-09-10,5,如果你错过夏天的天堂寨，一定别错过秋天的天堂寨。
569,2022-04-28,5,风景如画，休闲旅游的好地方！- ̗̀(๑ᵔ⌔ᵔ๑)
570,2022-02-21,5,安徽湖北各有一个天堂寨，去了一个还想去另一个看看
571,2022-06-24,5,天堂寨风景区皖西地区值得一去的景点之一景色宜人
572,2022-05-27,5,还是很美丽很漂亮的地方非常不错的赞一个经常去的
573,2022-05-08,5,美丽的天堂寨 天然的气息 美丽
574,2022-04-09,5,【景色】很好 【趣味】有意思 【性价比】相当可以！
575,2022-10-07,4,景区不是很大，步行爬山上下一天足矣！风景不错
576,2022-09-24,5,【景色】这里的景色美如画呀！山青水秀，赞👍
577,2022-03-23,5,风景优美，景色宜人，天然氧吧，值得大家一去。
578,2023-01-28,4,总的来说还行，可能是因为春节原因服务差点。
579,2023-01-25,4,冬天不要去了，路上都是雪，还是等春秋比较好
580,2022-12-07,5,好山好水，风景宜人，交通很方便，值的一游！
581,2022-09-02,5,很凉快，夏天的景色也很迷人，度假的好去处。
582,2022-06-30,5,天堂寨，风景独特，景色异常得令人心旷神怡。
583,2022-04-08,5,这里的景色太美了，让人流连忘返，赞👍🏻
584,2022-10-25,5,可以可以还可以还可以还可以不错的风景呀。哈哈哈希望下次还有机会可以再去啦啦啦哈哈
585,2022-08-14,4,景色很美，虽然高温，但是景区里面很凉快！
586,2022-08-12,5,在网上买，要比现场买便宜，同时也很方便。到了现场，取票就很方便了。我买的是包括景区内公交车在内的，如果单独买也是可以的。
587,2022-07-02,5,夏天来玩非常适合，有山有水，山上凉快，山下可以玩水，还有缆车上下，体力不好的坐着方便，价格也不贵，要是小孩能半价就好了。
588,2022-05-22,5,非常不错的地方 【性价比】高 【景色】很不错
589,2022-03-27,5,2天有效的票必须充分利用，比想象中要好。
590,2022-03-23,5,值得一去，家门口的地方，大家有时间过来玩
591,2021-07-23,4,周末一家三口出去散心，选择了天堂寨，酒店定了以后才发现定的是安徽这边天堂寨，我们本来是湖北的，发现就是多了30公里路程，而且两边景区是通的，就直接到这边来了。本来想避暑，没有想象中那么的凉快，白天太阳很晒，傍晚就很凉爽了。风景区门口好多酒店民宿，住宿吃饭停车都很方便，步行到景区几分钟，我们没有经验是中午吃饭了去景区的，景区观光车28一人是硬性规定，我们坐车到大峡谷就下来了，结果大峡谷一个地方玩完就四点走到出口，我们还准备坐车到山顶🏔️，师傅说不能上去时间来不及了，好吧，第二天很累就不想玩了。大峡谷里面植被茂密，风景优美顺着峡谷走下来，神清气爽，可是关节腿脚不好的就不要挑战了。如果下次要玩的话一定先到山顶，各个景点之间可以坐游览车，最后从大峡谷出来。
592,2020-10-19,5,我爸有窦性心律，我妈腿脚不好，所以来天堂寨之前一直怕老人家没办法爬山。定的是景区里的天堂寨度假山庄，观瀑楼标间，可以直接开车进景区停在酒店观瀑楼前的停车位上（观瀑楼前面坡度很大，只有几个车位是平的，大部分是在60度斜坡），免去了老人排队等景交。游玩时开车下坡，把车停在山庄一进大门右手边的停车场（这里是老楼停车场，就是订房间前面不带“观瀑楼”三个字的房间），这样游玩结束坐景交山庄门口下车后可以直接开车回观瀑楼，不用爬一段很抖的大坡。 游玩时，车停老楼前停车场，步行到山庄大门外（步行30秒，有坡，坡度不大），等景交，几分钟一班，有空位就可以上，如果等不到空位，可以打天堂寨景区公交调度电话056*********，告诉他们有几个人在哪个站等，调度室就会安排车来接，非常方便。 带老年人没办法坐白马大峡谷的滑索，也没办法爬峡谷对面峭壁上的栈道，所以白马峡谷站可下可不下，可以直接做到底站。底站下车170米就是索道站，上山后会有楼梯到顶（大概爬5楼那么多的台阶）。上去就是观景台，往右手走20米就是皖鄂$分界线的石头，再走50米一个缓坡就是天空之镜。观景台向左100米是江淮分水岭的石碑，不需要太费体力
593,2019-08-05,5,"非自驾，出行路线供朋友们参考。南京南坐动车到六安站，六安站出口有指示牌走十来分钟可以到六安客运站，沿途无遮挡，做好防晒。巴士管家上面叫六安南站，就是这个了。六安南站每天有两班大巴到天堂寨，44元一个人，一班早上7:30，一班下午13:30，每周六增加一班10:30,。天堂寨到六安南站也是两班，上车买票，给45售票员是不找钱的……班次是早上5:50和中午12:20，每周日增加一班14:30。车程3.5小时左右，后半段都是山路，七拐八绕，晕车的朋友一定带好晕车药。 天堂寨门票有效期是48小时，在游客中心取票时票面上会打印出取票时间，就从那个时间算起，不过不知道超时了会怎么样？另外晚上散步的时候发现游客中心已经关门了，检票口倒是有人值班，不知道晚到的客人如何取票，如果是订的景区外面的酒店倒是无所谓了。网上购票是90元，最早可买明日票，游客中心是100元，建议提前一天在网上买。凭教师证是可以在游客中心半价购票的，也就是50元，这一点各个公告里都没有写，提醒一下教师朋友们。另外观光巴士的28元是必须要买也没有折扣的。 不管住景区外还是景区内，到达主要景点都要坐观光巴士，得开上十来分钟呢。再说了，毕竟钱都花了，不坐不亏了。 景区分两部分，一部分叫瀑布群景区，需要检票进入，是边爬山边看瀑布的，目前索道没修好，上下山至少要六小时，建议一早先去，爬到下午回。泻玉瀑那里在施工，去的迟的话下面几个瀑布的水都会变成黄泥水不好看了。爬到顶部对面是湖北风景区，从安徽去湖北要收费，而从湖北到安徽却不要，真是坑爹。 另一部分是白马大峡谷，没有检票，分为峡谷风景和爬栈道，栈道是之字形的，看着就让人头大，我是没有爬，只从大峡谷上出入口走到了下出入口，欣赏了一路峡谷风光。说是欣赏，其实也很远，走了好久哦……上出入口那里有溜索，来回100元，好像是可以直达栈道的中部，没有尝试。上出入口的小卖部有什么黄金果、乌梅之类的，劝各位朋友勿买…… 景区出口处有一个游客购物中心？有竹酒、金丝皇菊、吊酒、水果等等，可以随便看看。 刘邓大军指挥部和赤色邮局都在景区外，去指挥部逛了一圈，五六个展室，都没有空调……中堂有卖茶叶黑糖吊酒之类的。"
594,2019-05-02,5,《皖西·天堂寨》 低估了五一假期人们的热情，七点进景区，已经人满为患，排队检票的人群，排队等车的人群，排队拍照的人群，镜头内充斥着兴奋笑脸的人群，无奈只抵达第一瀑-九影瀑，遂悻悻下山，不过景区自然景观真心不错，期待下次非假期到来。
595,2018-03-23,5,若乘坐高铁到达合肥，可在合肥旅游汽车站，乘坐直达安徽天堂寨景区的大巴，80元/人，每天早上7点及中午12点各有一班，需要4-5个小时。若坐高铁到达金寨，高铁站有直达天堂寨的巴士，26元/人，到达景区需要三个小时左右。若自驾从合肥到天堂寨，可走沪陕高速、沪蓉高速，在斑竹园下高速，全程需要3个小时左右。 天堂寨景区有安徽天堂寨和湖北罗田天堂寨之分。安徽天堂寨，5A级景点，配套设施比较完备，龙潭飞瀑，景色秀丽，“踏遍黄峨岱与庐，唯有天堂水最佳”，主要景点有白马峰景区、瀑布群景区。湖北罗田天堂寨，4A级景点，山势险峻，风光独特， “萧萧异人境，登视动神魄”，主要景点有小九华、哲人峰、玻璃栈道等。所以，安徽天堂寨的瀑布群景区是核心景点。当然，在体力与时间允许的条件下，安徽的白马大峡谷和湖北的小九华等也可以去看看。
596,2018-02-20,5,很多人觉得冬天景区景点开放少，其实主要还是因为地理位置与环境不允许，可想而知冬天山上积雪严重很多地方都结冰，开放的少主要还是为了大家的安全，天堂寨我去过好几次，每次去的时间都不同，每个季节都有不一样的特色，我觉得夏秋季节才是真的美，
597,2016-10-06,5,十一去得，其实人不是太多，因为景区太大了，所以玩得很自在，唯一美中不足的就是索道需要改进，箱体比较简陋，而且一车最多2人，所以人多时候排队时间太长太长，建议应该再开一条索道线路。景色没什么好说的了，完美
598,2016-09-19,5,第一天到酒店已经是下午1点。好在景区离酒店只有几百米。不同担心住宿吃饭，景区门口都是，价格也不高，菜品价格和一般饭店差不多。 下午一点半进去景区，直接大巴到了峡谷上出口，然后先爬白马栈道，惊险刺激，垂直高差800米，大概来回2小时，上去比较累，下来还可以。然后沿白马大峡谷一路走下来，到景区出口，一路风景都很不错，一边走一边拍照，因为天色晚了，所以加快了脚步，一般慢慢走一个多小时差不多。 第二天，早上八点多进去景区，然后坐大巴到登山点下车，建议上山从瀑布群那条路上山，一句景色比较好，也比较近。大概2小时到顶（皖鄂交界处），主峰还在上面（来回40分钟），一条斜坡土路上去，不太好爬（气象观测站还不是最高点）气象站过后一直往前，翻过两个最高点才能看见。回到交界处，往右是湖北天堂寨（观光电梯，玻璃栈道都在那边）。景色比安徽这边漂亮，山体险峻，去那边准备留出三小时，山下汽车最晚5.30。下山选择将军岭那条路，坐缆车下山。
599,2016-09-18,5,玩的很开心，跟大家分享一下，门票是可以玩两天的。网上订票很方便，提前一天定，特别提醒一下做缆车很划算的70元一个人，做缆车的距离比较长，看的风景也比较多。上山之前尽量多带点吃的喝的，上面东西很贵，一根黄瓜5块钱
600,2016-08-16,5,风景挺优美的，我沒坐索道，全徒步，下山时同行有三人坐索道下的，结果排队用了很长时间，我们徒步到了山下，他们还没到。值得一玩，如果只有一天时间，栈道就别玩了。高速到景区40公里的山路对自驾游是个考验，我们去时正赶上前几天下雨修水毁道路
601,2016-06-11,5,景色很美，白马栈道爬起来真的很累，开始得时候人很多越往上人越少，爬到顶端真的有种征服感，白马大峡谷水很漂亮很长的一路美景。瀑布群九影瀑和银弓瀑最美，上山建议年轻人走雷劈石段，很惊险景色也很好，下山建议索道，因为下山路段没有独特的景色。当地人都很好，住在南河假日酒店，因为是端午节说想吃粽子，老板就送了粽子，好评！
602,2016-05-16,5,上海出发。乘火车到六安在乘车到的天堂寨。虽然路途遥远。但是不虚此行。超级美。风景美如画。不过爬山挺累的。还要小心不要扭伤脚。天气也很好。这个季节很适合出游。夏天爬山可能体力会消耗更大。玩了两天。住在金马度假村。很不错哦。推荐。
603,2016-04-08,5,20160403-4清明假期，带夫人跟团去天堂寨旅游，阴雨天气，加之雾大，景区登顶索道关闭，所以大都游客只到了半山腰，但是主要景点都游玩了。由于雾大，未免影响了美景的欣赏！有点遗憾！ 但是瀑布群的几个瀑布确实很美，真心值得一看！附几张图片说明。
604,2015-12-11,4,自驾游，昨天到的.住了一宿。 今天早晨9左右开始上的山，上下全部没有做缆车。 纯徒步，主要是走了一点弯路，最可惜的是今天山上有雾，完全看不到风景。后悔死了。 大家在来之前一定要提前看看天气预报。 以免白跑一趟，明天准备进军湖北区。
605,2022-12-21,5,不错不错不错哈哈哈！值得大家一起去看看
606,2022-12-06,5,安徽六安市有个著名风景区，位于金寨县。
607,2022-09-15,5,不错不错哈！！值得大家去体验一下啊！！
608,2022-07-30,5,天堂寨就是所谓的天堂，负氧离子含量高。
609,2022-02-22,5,景色不错，山峰很有特色，还是天然氧吧。
610,2020-04-26,4,天堂寨主峰在湖北，从金寨这边上山，主要是看沿途的瀑布，建议坐索道上，然后走烽火台，野猪林，杜鹃谷，一路下行，不去湖北景区登顶，三个小时足够了。安徽这边风景一般，而且大别山景区票价，索道价格普遍偏高。
611,2022-08-18,5,天堂寨，山美，水美，风景宜人美如画。
612,2022-12-11,5,天堂寨很美丽的地方我们经常去玩的！
613,2022-10-06,5,值得一游的景点，游玩项目也不错👍
614,2022-09-06,5,奇妙的大自然造就了天堂寨的最美景色
615,2022-09-04,5,大别山，天堂寨，山势巍峨，历史红色
616,2022-08-21,5,看看这美丽的彩虹 景色宜人 美丽 天堂寨
617,2022-06-28,5,出乎预料之外的好，跨湖北安徽两省。
618,2022-06-03,5,最美天堂寨，风景美食均让人流连忘返
619,2022-04-25,5,安徽六安金寨的天堂寨，深藏于大别山
620,2022-04-11,5,非常值得参观学习的地方，很有收获。
621,2022-02-16,5,两个天堂寨，有时间的话可以都去看看
622,2022-12-16,5,名如其境，景色宜人想回归大自然！
623,2022-11-28,5,这里景色很美趣味性很强性价比很高
624,2022-11-19,5,天堂寨，美若天堂，风景秀丽宜人。
625,2022-10-31,5,这里此时已是秋色满林，五彩斑斓。
626,2022-09-17,5,醉人秋景，六安不可错过的打卡地。
627,2022-09-04,5,皖西 ，山清水秀，风光如画的六安。
628,2022-07-29,5,景区的风景优美，就是服务有待提高
629,2022-07-27,5,天气真的凉快，平均温度在23，很适合度假，建议也可以住山下，没必要住山上。山下有餐饮。不过当地的物价快赶上机场了
630,2022-07-03,5,一个天堂寨在安徽和湖北有二个景区
631,2022-06-16,5,不错的样子，可以带小朋友去玩玩。
632,2022-05-31,5,风景秀丽，环境很好，值得来游玩。
633,2022-03-25,5,天堂寨好风景，非常值得去看一看。
634,2022-01-30,5,天堂寨的景色秀丽，值得好好看看。
635,2022-12-15,5,革命老区大别山中的神秘好风光。
636,2022-11-23,5,挺不错的，风景很好 【性价比】高
637,2022-11-08,5,景色宜人，趣味性强，性价比高。
638,2022-09-09,4,天堂寨位于安徽省金寨县西南部，集国家AAAAA级旅游景区、国家森林公园、国家级自然保护区、国家地质公园于一体。
639,2022-08-23,5,非常不错，非常漂亮 【性价比】高
640,2022-08-18,5,风光旖旎，湖光山色，值得一游。
641,2021-10-03,5,棒极了，第一次去这里，我觉得风景很好，爬了很长时间
642,2022-06-02,5,a very good place
643,2020-04-14,5,"天堂寨景区占地面积42.8平方公里,其自然风光以山雄、水秀、壑幽而著称！素有“人间天堂”美称的“老君峰”、“小 华山 ”等胜景级景点众多，令人留恋忘返！"
644,2021-03-01,3,天堂寨是大别山的一处，可以从安徽、湖北两个口上山，景区入口坐中巴车到登山口大概10分钟不到，中间途径一个点，栈道有点险！门票加索道票还挺贵的，超过100！其实慢慢走也可以来回4-5小时吧
645,2022-03-27,5,真不错 哈哈哈 挺好的 哈哈哈
646,2023-05-14,4,还不错吧，价格有点贵，门票不便宜，缆车更是比门票还要贵，还行吧
647,2023-05-03,3,说实在的，体力不行的别浪费钱了。爬到索道中站，提示还有3个小时行程，上山全程几乎都是楼梯，再美的风景也无心欣赏，还不如燕子河大峡谷更适合旅游。
648,2022-06-19,5,白马峰栈道关闭未充分告知。风景不错。 缆车上下，全程4个小时足够，瀑布、山顶、白马大峡谷三大核心全玩到。
649,2022-10-29,5,索道非常安全，工作人员也非常细心，服务周到，我们玩的非常开心
650,2022-03-13,4,号称“华东最后一片原始森林”的天堂寨有它的特色，自然而炫丽，宁静、优美，真的是“英雄山寨，度假天堂”
651,2021-12-05,5,秋天的景色很美！索道上行后，和家人又爬了一段，空气好，景色美！这次是第一次来天堂寨欣赏秋天的景色，又是一番别样的印象！景区环境卫生都很不错！
652,2020-07-01,5,没有选择乘坐缆车，一路上去经过的瀑布群都非常美，拍照超级好出片，我就上到瑶池那儿就返程了，上面可能更美吧，但我已经领略了这里的风光，膝盖状态不太好就上到这儿了，往返从虎型地坐的大巴，挺好的，我看门口售票小姐姐说缆车16分钟上到最上面，然后再爬一截就可以登顶了，也是一种方式，玩得开心就好。
653,2022-08-12,5,天堂寨真的很棒！景区的服务到位，设施也齐全！最主要的是风景真的让人流连忘返，是一次绝佳的旅行体验！
654,2021-03-25,4,大别山腹地，有一个地方，特别吸引着人。去那里最合适的方式便是自驾游，可以饱览大好河山的壮阔和魅力。 那就是安徽的金寨。一个近几年才发展起来的县城。它位于大别山腹地，西、南两面与河南省、湖北省毗邻。
655,2023-07-03,3,建议上山索道，下山步行，3个多小时爬山，腿都不是自己的了（自己也是月跑120公里的） 山顶都是大雾笼罩，看不到啥。（虽然山下是大太阳）
656,2022-09-11,4,天堂寨风景区位于大别山腹地，跨安徽和湖北两省，四季景色优美，生态环境优良，是难得的天然氧吧。
657,2021-07-19,5,不愧是5A风景区。瀑布，峡谷，山峰，原始森林，栈道，石阶，浓雾…登主峰如果不坐缆车，还是需要一定体力的。山上温度低，最好带件外套。
658,2023-05-02,3,并没有多好 五一去玩 7点出发12点到达 下午两点半才算坐上车上山 爬山不到一个小时看了一个瀑布 山上冷得很 孩子受不了就下来了 没意思的很
